5,0.843358,29.6744,107.533,802.959
5,0.414888,23.6494,118.834,1302.04
5,0.112501,27.1586,118.73,807.877
7,1.5041,58.0579,109.804,-4140.12
9,4.44364,65.7106,334.67,-1083.37
9,2.97273,42.2971,345.93,-1227.17
9,0.783009,51.2208,340.559,-961.631
9,0.336762,39.7538,345.937,-1024.97
9,0.105385,42.3014,351.726,-1567.39
12,1.97888,32.5559,143.63,-1989.48
12,0.349997,32.5695,149.441,-1805.44
17,5.82718,76.3245,25.3022,-695.201
17,0.600357,81.8428,14.1279,-360.987
18,5.28129,63.0315,47.7525,1554.53
18,1.39794,65.6774,47.713,1455.33
20,1.33256,78.8915,81.3682,-2451.85
20,0.453729,81.7989,81.345,-2192.66
23,1.0801,76.328,160.592,-2306.88
23,0.511425,34.898,318.246,-2377.43
23,0.320814,78.9479,160.616,-2153.93
23,0.113912,78.9468,154.672,-2869.7
34,6.07556,73.5008,160.671,-287.227
34,0.437964,63.0759,165.815,-539.85
37,0.87116,70.932,329.454,-770.568
38,3.2957,53.3921,143.375,-2254.3
38,3.0511,53.3803,138.257,-2227.25
38,0.778157,58.1244,138.281,-2501.06
38,0.45939,55.8256,138.22,-1962.23
38,0.244423,55.8356,143.501,-1881.85
41,1.78269,78.9451,205.33,-1012.09
45,4.43181,65.5897,86.627,2201.58
45,0.456637,70.8381,93.3894,2556.11
45,0.267707,65.6026,81.3683,2235.69
45,0.238443,68.0977,81.4222,2134.06
48,6.30717,37.4487,345.937,-2888.41
48,1.63361,34.9346,334.786,-2766.54
48,0.24138,37.434,334.772,-3101.74
50,0.571581,84.4845,289.869,-641.58
52,1.75619,51.1422,238.86,625.484
52,1.56206,48.796,238.994,566.712
52,0.498978,60.6197,232.973,935.437
52,0.328983,44.4334,238.816,1022.35
54,5.73044,65.7104,205.332,1098.48
54,0.892284,63.0666,205.37,996.688
54,0.508155,46.6118,93.3593,840.042
54,0.492716,68.1952,205.382,562.431
54,0.223052,65.7162,199.381,865.043
55,4.17002,34.9545,351.738,-3282.44
55,0.422303,37.4429,340.574,-3538.13
55,0.298594,27.279,343.363,-3434.58
55,0.162691,29.843,343.345,-3299.14
