0,0.488235,63.0803,356.992,-1959.86
2,1.29252,39.6377,64.1817,3881.76
2,0.422443,42.1854,64.2001,3658.48
2,0.417604,42.166,70.0206,3627.65
3,1.01595,51.1024,109.838,1328.76
3,0.553103,53.3415,120.971,1319.8
3,0.267183,58.0739,115.866,1297.35
3,0.190044,55.7552,109.88,1141.02
4,1.27289,44.5301,177.103,-8.99824
4,0.82992,46.7922,182.956,-619.551
5,0.903413,44.5284,351.719,-3832.69
5,0.651216,42.3031,357.099,-4138.61
5,0.526326,42.2971,345.93,-4075.99
6,1.09438,32.5079,307.094,-2458.48
6,0.775735,34.8647,307.061,-2915.75
6,0.258646,34.8451,301.248,-2716.64
